id,vendas_semanais
286122,733.866
286123,187758.68554596032
286124,5517.724
286125,6066.816000000001
286126,76416.814
286127,20704.5
286128,173803.67042651834
286129,3557.75
286130,155921.15428716788
286131,14165.070000000002
286132,79656.114
286133,28015.773999999998
286134,1811.8739999999998
286135,19.008000000000003
286136,173802.95791721527
286137,13515.295999999998
286138,95.03999999999999
286139,206479.2442946856
286140,2549.014
286141,8179.142
286142,61024.340000000004
286143,64775.693999999996
286144,55119.458000000006
286145,38061.304
286146,5497.098
286147,24737.2
286148,107163.532
286149,983.184
286150,188284.01059716757
286151,266.062
286152,8624.116
286153,16963.228
286154,5082.2119999999995
286155,330.88
286156,13195.7
286157,44.224000000000004
286158,737.9359999999999
286159,177949.72669709488
286160,39239.028000000006
286161,2803.2200000000003
286162,91052.33200000001
286163,29640.190000000002
286164,30.252
286165,369759.1281873529
286166,2261.004
286167,27.226
286168,13723.558
286169,12283.867999999999
286170,11696.624
286171,46006.73
286172,1760.328
286173,18347.8
286174,22340.408000000003
286175,54379.67
286176,7952.694
286177,9393.503999999999
286178,6688.892
286179,3376.7059999999997
286180,4273.818
286181,175566.92569221224
286182,189531.72471708216
286183,20381.204
286184,14083.204000000002
286185,6109.0019999999995
286186,112964.472
286187,341.96799999999996
286188,6063.526
286189,187636.57235890004
286190,191029.97920431348
286191,228.04000000000002
286192,14316.285999999998
286193,209636.7949149964
286194,164802.52461981808
286195,321.502
286196,2090.9080000000004
286197,4467.11
286198,355.31
286199,20156.344
286200,203702.3128561625
286201,2089.504
286202,3093.556
286203,1984.958
286204,98.73
286205,62.184000000000005
286206,2979.44
286207,68.0
286208,2883.776
286209,92.90799999999999
286210,55722.41333756792
286211,169078.1809859425
286212,8531.012
286213,20981.094
286214,860.016
286215,2471.616
286216,17877.15
286217,535.154
286218,190405.8081260551
286219,219967.3316400017
286220,169272.45883147046
286221,15804.812
286222,9127.937999999998
286223,62494.806000000004
286224,12174.132000000001
286225,5814.498
286226,82415.936
286227,56989.46
286228,195.116
286229,20732.985999999997
286230,535.412
286231,8283.73
286232,4787.692
286233,2388.752
286234,194586.47403623856
286235,184863.39701869903
286236,26690.85
286237,58223.824
286238,12289.518
286239,190967.95753125713
286240,12503.386
286241,38332.954000000005
286242,166497.06347289524
286243,755664.2711879493
286244,179193.64317491744
286245,2707.2920000000004
286246,208340.3979881567
286247,1764.5080000000003
286248,24388.541999999998
286249,848.372
286250,386504.2329990355
286251,1792.232
286252,15165.35
286253,181948.38799999998
286254,779.412
286255,3018.296
286256,13574.394
286257,213738.00416649706
286258,135.988
286259,11066.732
286260,613.6
286261,2256.016
286262,170716.80388903897
286263,175326.56748094063
286264,22974.366
286265,44285.156
286266,2176.65
286267,10228.279999999999
286268,14662.029999999999
286269,669.7
286270,12099.644
286271,172666.20892836462
286272,13339.223999999998
286273,182348.18387492487
286274,13888.116
286275,2222.078
286276,196207.0055349824
286277,34795.933999999994
286278,133707.728
286279,14605.573999999999
286280,30.2
286281,9832.336
286282,7061.694
286283,37982.03
286284,4243.755999999999
286285,14418.64
286286,21358.345999999998
286287,7880.928
286288,6612.784
286289,30891.01
286290,153300.562
286291,186240.77500041277
286292,23416.814000000002
286293,35324.082
286294,98.4
286295,186261.49229282344
286296,23919.932
286297,48259.208
286298,18509.18
286299,12375.060000000001
286300,30573.382
286301,2237.3900000000003
286302,177044.76121136374
286303,35009.335999999996
286304,1159.494
286305,1176.416
286306,38441.88
286307,199081.739191788
286308,1968.0059999999999
286309,9133.382000000001
286310,191419.52716388804
286311,6952.618
286312,161152.1158018785
286313,33001.558
286314,40583.234
286315,3056.528
286316,172984.3743844339
286317,1984.752
286318,798.466
286319,14374.152000000002
286320,1857.6979999999999
286321,5416.992
286322,1460.798
286323,18691.922
286324,1997.7040000000002
286325,2435.312
286326,177456.69479808706
286327,400660.83828812145
286328,23985.666
286329,24301.144
286330,3105.1420000000003
286331,3054.3959999999997
286332,9.478
286333,23300.422
286334,9948.473999999998
286335,14364.985999999999
286336,9720.622
286337,2556.132
286338,5573.528
286339,44.238
286340,235895.54696927508
286341,20796.134
286342,179267.04161077214
286343,8433.018
286344,23796.917999999998
286345,7590.036
286346,13526.76
286347,16053.042000000001
286348,254.47200000000004
286349,49.44
286350,267.28000000000003
286351,228.8
286352,3100.3920000000003
286353,13463.322
286354,510.06000000000006
286355,13614.062
286356,4503.762
286357,164043.32685534295
286358,199010.17488984473
286359,178268.32090869677
286360,688.556
286361,179622.24091376347
286362,3300.0559999999996
286363,24114.266
286364,3834.064
286365,1791.8580000000002
286366,43663.06
286367,171754.25225700057
286368,75575.84599999999
286369,1366.976
286370,16.602
286371,1037.6299999999999
286372,35903.93
286373,181275.6352033016
286374,195495.25898705766
286375,169767.9620217781
286376,40137.228
286377,10879.99
286378,3228.482
286379,19492.576
286380,15222.928
286381,100.0
286382,876.4799999999999
286383,1452.348
286384,16645.678
286385,9110.688
286386,183680.36985027188
286387,13871.212
286388,9425.722
286389,3166.678
286390,21.25
286391,1609.416
286392,3981.594
286393,44579.14200000001
286394,568.374
286395,1897.8
286396,172652.31817195317
286397,170112.5111698263
286398,173793.95754742256
286399,6837.139999999999
286400,13357.336
286401,70.61600000000001
286402,1949.368
286403,68.588
286404,33352.67
286405,6154.876
286406,17136.352
286407,9627.636
286408,2220.058
286409,42323.788
286410,46061.788
286411,2624.4139999999998
286412,61666.976
286413,4469.742
286414,1297.8
286415,19561.84
286416,11979.196
286417,1387.4879999999998
286418,2841.29
286419,15791.562
286420,1320.8780000000002
286421,55014.876000000004
286422,13946.672
286423,153851.64477684096
286424,7191.068000000001
286425,2444.532
286426,207833.5172993277
286427,13571.936000000002
286428,34739.014
286429,7948.236
286430,1498.642
286431,196408.61253128556
286432,91193.582
286433,16384.257999999998
286434,985.9540000000001
286435,20008.004
286436,23468.492
286437,2854.546
286438,6804.878
286439,29314.21
286440,640.2239999999999
286441,1443.268
286442,187991.2950434484
286443,50.0
286444,198703.10279309336
286445,42120.78
286446,1899.4060000000002
286447,156253.66495562159
286448,3199.176
286449,1047.2
286450,11920.65
286451,340263.29185062967
286452,56.88399999999999
286453,10837.47
286454,5261.09
286455,77053.00600000001
286456,11399.198
286457,199541.70578233848
286458,2719.156
286459,32543.7
286460,40666.43
286461,18957.582000000002
286462,183504.40512465689
286463,19332.934
286464,2963.2580000000003
286465,1440.77
286466,9229.608
286467,4486.582
286468,1183.3319999999999
286469,235881.06388232578
286470,4171.9839999999995
286471,2878.404
286472,2354.0440000000003
286473,519.6
286474,8896.198
286475,938.8459999999999
286476,185730.00901527755
286477,3427.3759999999993
286478,47484.83
286479,27.512
286480,66703.50200000001
286481,54435.03199999999
286482,57800.943999999996
286483,3246.91
286484,39153.259999999995
286485,450.66
286486,5788.433999999999
286487,168180.5292900806
286488,29364.748
286489,179338.19277780392
286490,16867.932
286491,10045.438
286492,2550.6220000000003
286493,8920.336
286494,5179.96
286495,51555.032
286496,3065.812
286497,3273.0119999999997
286498,2628.0739999999996
286499,13486.804
286500,200915.0793544611
286501,10058.261999999999
286502,30492.235999999997
286503,28670.336
286504,63.470000000000006
286505,473.738
286506,152419.11552473166
286507,180456.0565766005
286508,74119.164
286509,5766.732
286510,17950.502
286511,4559.526
286512,6104.36
286513,437.23400000000004
286514,172764.7850429517
286515,4480.482
286516,806.4
286517,15708.792000000001
286518,1972.1059999999998
286519,35900.012
286520,27807.464
286521,1934.118
286522,9772.434
286523,199926.90804468328
286524,397.794
286525,7489.314
286526,28181.066000000003
286527,40609.382
286528,8448.382000000001
286529,522.1899999999999
286530,5576.978
286531,5438.626
286532,26828.811999999998
286533,10254.568
286534,224.0
286535,359.716
286536,7174.8279999999995
286537,191726.59012296508
286538,4376.866
286539,183009.72748387177
286540,17.84
286541,196977.64976313483
286542,3.8466666666666662
286543,3483.028
286544,71816.34199999999
286545,1701.4360000000001
286546,3963.368
286547,18002.284
286548,1037.624
286549,16033.378
286550,14484.022
286551,185287.63662441733
286552,19163.158000000003
286553,45761.438
286554,27513.32
286555,10037.960000000001
286556,338950.50606314215
286557,200488.08977936837
286558,55722.41333756792
286559,201529.35269861936
286560,12787.606
286561,7595.472
286562,943.9
286563,36407.95
286564,149655.334
286565,359312.3409251211
286566,153950.7056995753
286567,32925.54
286568,16853.85
286569,34.614
286570,55722.41333756792
286571,187447.7881284205
286572,164024.738561621
286573,28417.51
286574,1129.6
286575,20589.282
286576,2714.218
286577,2522.576
286578,87.3
286579,199950.10985042655
286580,12504.97
286581,226674.4393050109
286582,3334.4199999999996
286583,8819.198
286584,31227.138
286585,10089.804
286586,7062.4220000000005
286587,247251.36913093162
286588,3925.536
286589,102815.63200000001
286590,4264.084
286591,12200.164
286592,2327.52
286593,5845.956
286594,186505.95629146224
286595,191916.9983555341
286596,41889.424
286597,1349.238
286598,1941.548
286599,168644.25437061227
286600,189812.7915029182
286601,36766.474
286602,11010.064000000002
286603,212014.2720839812
286604,12615.592
286605,7168.426000000001
286606,14772.6
286607,9557.98
286608,7586.020000000001
286609,17294.02
286610,167348.3122534753
286611,1566.506
286612,3864.374
286613,364737.1290146468
286614,2644.2
286615,3478.2700000000004
286616,1695.9279999999999
286617,4638.0
286618,188199.8449860807
286619,1946.462
286620,224850.39758169753
286621,31685.374
286622,4803.84
286623,4477.7
286624,31601.628000000004
286625,214598.0501062604
286626,40.0
286627,179483.29691653088
286628,4865.246
286629,8.91
286630,1741.5520000000001
286631,4642.379999999999
286632,8104.608
286633,96.8
286634,210.13000000000002
286635,197149.8458213418
286636,27.334000000000003
286637,25404.328
286638,5322.933999999999
286639,4276.92
286640,9600.51
286641,43659.106
286642,830.876
286643,183767.9535869803
286644,3914.63
286645,9437.716
286646,12005.880000000001
286647,46758.922
286648,3502.2760000000003
286649,1290.308
286650,3551.608
286651,32.406
286652,5576.334
286653,30834.714
286654,2419.0
286655,17060.084
286656,176658.48487653793
286657,20156.428
286658,1167.7220000000002
286659,1215.9
286660,45444.266
286661,11677.114
286662,22164.592
286663,538.076
286664,192873.35920584784
286665,11136.060000000001
286666,48568.476
286667,19.22
286668,20092.8
286669,37877.094
286670,681.794
286671,178941.78294080612
286672,49487.324
286673,13195.248000000001
286674,38594.516
286675,38525.844
286676,199575.6748137063
286677,1278.0
286678,1096.766
286679,83674.526
286680,183769.32983269016
286681,1883.0240000000001
286682,161734.57539656098
286683,170545.57745235824
286684,2361.784
286685,2165.584
286686,4307.668
286687,456.216
286688,12781.586
286689,1092.6399999999999
286690,1703.584
286691,59117.255999999994
286692,6.25
286693,17696.3
286694,19451.629999999997
286695,8969.651999999998
286696,11609.448
286697,10067.93
286698,15023.223999999998
286699,8600.86
286700,587.8399999999999
286701,8297.073999999999
286702,8761.542
286703,335083.18521154823
286704,14742.586
286705,11069.048
286706,4971.314
286707,3999.6699999999996
286708,6918.969999999999
286709,474.31800000000004
286710,34574.254
286711,173129.37230057394
286712,18.22
286713,11327.655999999999
286714,13745.188
286715,749.704
286716,204157.3217386876
286717,7622.645999999999
286718,195289.19355464095
286719,187234.2642435147
286720,156299.5705357102
286721,9760.054
286722,5706.523999999999
286723,2528.3540000000003
286724,11190.314
286725,344047.8640071828
286726,200058.57087800902
286727,1870.3139999999999
286728,1170.772
286729,181318.8791585042
286730,21.560000000000002
286731,323.072
286732,176408.15286263885
286733,891.182
286734,14642.024
286735,188039.54024933785
286736,55722.41333756792
286737,167196.95586661113
286738,386656.7213961166
286739,19492.412
286740,4926.86
286741,172002.5341923281
286742,1007.192
286743,2749.21
286744,820.85
286745,2930.6600000000003
286746,2443.046
286747,98.75
286748,2588.6
286749,12643.986
286750,93.28
286751,1192.866
286752,10357.222
286753,1376.172
286754,2221.4260000000004
286755,6171.266
286756,11.6
286757,28.863999999999997
286758,13803.812
286759,335260.34237266594
286760,1517.8
286761,180113.24800975638
286762,156347.2459909429
286763,1466.85
286764,195931.7808921383
286765,12920.967999999999
286766,403929.0435681731
286767,4614.872
286768,6987.944
286769,2764.722
286770,41072.232
286771,172441.456496322
286772,1.47
286773,27584.342000000004
286774,12039.67
286775,199462.111871963
286776,315427.97287938
286777,51435.244
286778,9232.261999999999
286779,61.720000000000006
286780,67.39
286781,6630.4259999999995
286782,2909.6279999999997
286783,159077.24950078814
286784,204479.72086506028
286785,576.168
286786,6124.936
286787,6560.024
286788,596.836
286789,3417.888
286790,20044.404
286791,4623.162
286792,20753.488
286793,3897.1639999999998
286794,100.0
286795,375137.9329969816
286796,177540.21623985813
286797,2942.278
286798,1876.25
286799,42329.32
286800,33558.984000000004
286801,29.75
286802,5.5075
286803,334280.4361441682
286804,950.5619999999999
286805,34372.064
286806,5096.596
286807,163817.97476023177
286808,81410.862
286809,2802.392
286810,2438.478
286811,7852.432000000001
286812,238549.57908097692
286813,72.452
286814,157751.90981733095
286815,1252.322
286816,346864.2815468071
286817,2624.514
286818,3533.458
286819,11454.86
286820,165586.91020185698
286821,332.69
286822,2801.332
286823,196586.24914757672
286824,44.648
286825,399009.6536726655
286826,164751.54576059285
286827,695.824
286828,7487.31
286829,176203.73025150638
286830,50681.721999999994
286831,9258.658
286832,3751.946
286833,8172.801999999999
286834,4612.352
286835,19776.808
286836,55722.41333756792
286837,160342.5821073067
286838,7132.388000000001
286839,43300.068
286840,7352.902
286841,977.1039999999999
286842,1416.156
286843,1529.7
286844,2270.0919999999996
286845,179361.25074366637
286846,2953.962
286847,28.0
286848,202910.96242200345
286849,4080.332
286850,7772.517999999999
286851,6619.848
286852,10146.1
286853,34643.222
286854,162420.78133497757
286855,11109.2
286856,15010.264000000001
286857,55722.41333756792
286858,65457.918000000005
286859,52001.188
286860,1252.84
286861,6894.045999999999
286862,53226.536
286863,651.3720000000001
286864,197858.54856033897
286865,13852.217999999999
286866,4383.55
286867,4968.618
286868,177316.93419785053
286869,208796.28476767457
286870,7013.125999999999
286871,7278.8460000000005
286872,7913.697999999999
286873,572.0200000000001
286874,2965.57
286875,166979.9731131938
286876,5076.192
286877,50092.268
286878,34830.552
286879,2553.958
286880,69483.478
286881,1132.9
286882,41825.198
286883,152022.65838586967
286884,184191.30711819913
286885,809.6
286886,42395.186
286887,51594.022000000004
286888,168382.25738429668
286889,3099.0
286890,187157.4233566988
286891,3661.9300000000003
286892,210105.9025589759
286893,957.566
286894,1005.6879999999999
286895,52593.157999999996
286896,1451.5
286897,130.044
286898,55722.41333756792
286899,5138.65
286900,160363.3225312453
286901,2100.022
286902,408.07
286903,699.076
286904,235825.9937985461
286905,8246.869999999999
286906,184291.52311704966
286907,29874.388
286908,5732.814
286909,165520.26185505168
286910,44248.516
286911,9016.958
286912,21.625999999999998
286913,49619.740000000005
286914,39295.116
286915,2278.662
286916,18113.426
286917,8512.242
286918,919.7760000000001
286919,373.12
286920,190147.14516781195
286921,195023.9929586936
286922,49183.5
286923,192707.81916674424
286924,184254.60950285045
286925,2240.7599999999998
286926,1557.6280000000002
286927,72393.7
286928,30933.458000000002
286929,22914.816
286930,28513.590000000004
286931,7677.242
286932,69.676
286933,18.148000000000003
286934,4678.572
286935,4512.834
286936,14274.042000000001
286937,360.36800000000005
286938,55.884
286939,672.464
286940,59289.098
286941,11713.99
286942,164576.66802059955
286943,410.0
286944,1817.4419999999998
286945,153141.59354581998
286946,847.758
286947,10507.706
286948,2486.158
286949,206536.2473989733
286950,16993.594
286951,32392.244
286952,7930.992
286953,3271.8540000000003
286954,1832.8559999999998
286955,176295.51761838462
286956,16631.208
286957,4813.8060000000005
286958,4024.0800000000004
286959,23648.507999999998
286960,4544.5419999999995
286961,4133.5199999999995
286962,1620.214
286963,384963.9054754624
286964,7747.646000000001
286965,20318.044
286966,8048.834
286967,13361.057999999999
286968,18319.78
286969,2876.67
286970,5855.556
286971,2105.196
286972,191655.3329246803
286973,10550.423999999999
286974,184229.60493474646
286975,9965.91
286976,1242.784
286977,209391.27636086027
286978,1980.6560000000002
286979,19165.558
286980,8156.746000000001
286981,32018.48
286982,27844.758
286983,8.91
286984,199205.06219211227
286985,15818.261999999999
286986,267963.3051038624
286987,27363.221999999998
286988,170536.2803732878
286989,10034.251999999999
286990,178661.64026462848
286991,2042.1299999999999
286992,9.6
286993,21818.138
286994,55722.41333756792
286995,125.056
286996,35263.335999999996
286997,374.88
286998,70.372
286999,184206.41935011602
287000,337.65
287001,199181.03740783015
287002,122755.54199999999
287003,2782.7580000000003
287004,2516.516
287005,175930.2095107251
287006,60976.042
287007,16532.016
287008,3383.4339999999997
287009,2590.5
287010,155908.952
287011,248423.77620428568
287012,154263.19510410505
287013,33251.526
287014,15930.756
287015,327.84800000000007
287016,156520.53927893922
287017,40603.871999999996
287018,6252.196
287019,719.8399999999999
287020,16.5
287021,210.25799999999998
287022,63503.062
287023,9816.9
287024,1169.0
287025,27747.474
287026,198689.4627911521
287027,7137.268000000001
287028,830.4699999999999
287029,4895.364
287030,7430.028
287031,13016.586
287032,191202.09430942603
287033,252.06599999999997
287034,6573.25
287035,3856.108
287036,14049.89
287037,86.80199999999999
287038,55722.41333756792
287039,965.6299999999999
287040,259.01599999999996
287041,179297.1464752689
287042,209450.11000183685
287043,55722.41333756792
287044,214961.36033312744
287045,47.128
287046,8555.295999999998
287047,8383.088
287048,303.15
287049,6380.286
287050,378377.1994404401
287051,170289.6692465873
287052,29179.53
287053,15029.438
287054,9225.539999999999
287055,55722.41333756792
287056,26093.282
287057,7378.758
287058,6285.11
287059,2052.452
287060,1117.492
287061,14687.908000000001
287062,3299.9619999999995
287063,173184.41667802137
287064,181398.67880197646
287065,55074.06800000001
287066,869.066
287067,177048.05360583548
287068,1661.8139999999999
287069,15137.088
287070,18007.066
287071,157015.4422704001
287072,20573.447999999997
287073,200779.09476757457
287074,1250.538
287075,2002.0279999999998
287076,27906.72
287077,4654.9800000000005
287078,7983.916
287079,3118.0240000000003
287080,-10.04
287081,2961.3779999999997
287082,4676.872
287083,418.86199999999997
287084,8825.831999999999
287085,20066.185999999998
287086,181479.26624874718
287087,6878.111999999999
287088,5842.836
287089,662.1600000000001
287090,3347.518
287091,199269.96565513153
287092,51.196000000000005
287093,62940.406
287094,180342.2803941667
287095,187538.42169656168
287096,145.602
287097,23682.132
287098,1160.318
287099,37089.482
287100,660.5719999999999
287101,9232.511999999999
287102,24262.298
287103,208218.5595872618
287104,1820.932
287105,170082.96272276307
287106,177189.39647732323
287107,2983.9379999999996
287108,169537.0829931611
287109,198216.81719453784
287110,7690.364
287111,89658.414
287112,2924.7560000000003
287113,55722.41333756792
287114,2490.154
287115,6772.106
287116,601.904
287117,173755.5518932129
287118,45443.928
287119,59.198
287120,210068.8442709675
287121,3061.0899999999997
287122,6742.9039999999995
287123,550.74
287124,3540.4120000000003
287125,5375.93
287126,3266.4260000000004
287127,11421.358
287128,516.644
287129,2074.296
287130,211791.69335265682
287131,159695.99956938013
287132,22203.584000000003
287133,200480.03398990136
287134,188261.0391625177
287135,25360.808
287136,10093.926000000001
287137,3113.044
287138,1778.036
287139,4831.746
287140,82.72
287141,12474.496000000001
287142,469.916
287143,1255.396
287144,7613.13
287145,23175.126
287146,700.466
287147,22999.236
287148,15886.423999999999
287149,1382.618
287150,404787.0251982342
287151,358648.43773231
287152,1152.6860000000001
287153,56937.766
287154,5.765000000000001
287155,108.41
287156,238480.483625187
287157,186150.37640339206
287158,59009.098
287159,8962.596
287160,4933.382
287161,62572.248
287162,2340.558
287163,34782.71
287164,232421.21900292736
287165,7868.106
287166,237913.1383998643
287167,9508.614
287168,43.736000000000004
287169,29568.99
287170,206299.00394730424
287171,17344.134
287172,7638.07
287173,124.96000000000001
287174,180627.6376907966
287175,321666.91813872324
287176,351129.4439750022
287177,9451.596
287178,50.256
287179,9113.964
287180,1160.35
287181,5.760000000000001
287182,2000.764
287183,173245.8118416045
287184,5425.418
287185,67257.712
287186,7891.728
287187,55722.41333756792
287188,2177.102
287189,767.1479999999999
287190,102.08
287191,8342.776
287192,201766.10612680408
287193,359847.68868425675
287194,272434.9736768093
287195,68.69200000000001
287196,54888.21799999999
287197,6881.008
287198,3845.964
287199,163663.63328325332
287200,3824.532
287201,7202.674000000001
287202,204776.69617478785
287203,1849.3439999999998
287204,5819.76
287205,196665.19003446266
287206,147.83999999999997
287207,4842.716
287208,1001.2779999999999
287209,34823.818
287210,4189.286
287211,32557.932
287212,11309.506
287213,28989.659999999996
287214,3692.46
287215,205809.3584534608
287216,203443.16381030876
287217,28175.644
287218,31355.521999999997
287219,877.948
287220,17290.96
287221,3364.53
287222,339302.5435098456
287223,9.94
287224,17197.273999999998
287225,21786.414
287226,14311.295999999998
287227,39.574
287228,28701.506
287229,5885.784
287230,78.152
287231,185504.16190722928
287232,8663.422
287233,5124.17
287234,22341.203999999998
287235,55722.41333756792
287236,1.42
287237,203.4
287238,20926.786
287239,128076.49799999999
287240,24862.9
287241,13590.062
287242,15602.539999999999
287243,177309.48377296067
287244,55722.41333756792
287245,5429.358
287246,53165.89399999999
287247,296.652
287248,55722.41333756792
287249,2789.112
287250,56105.178
287251,84405.23999999999
287252,8310.516
287253,191577.9653185416
287254,4149.502
287255,1404.212
287256,23322.028
287257,6812.82
287258,4933.654
287259,8702.208
287260,168348.65509625725
287261,0.0
287262,165210.06894844028
287263,46487.65
287264,405.6
287265,346.71999999999997
287266,29264.897999999997
287267,159904.99355559034
287268,8638.188
287269,58040.556000000004
287270,25017.773999999998
287271,329452.8023305258
287272,3341.81
287273,343.2
287274,1650.482
287275,28252.682
287276,903.918
287277,54346.538
287278,2137.156
287279,204096.4779608983
287280,2439.828
287281,26.28
287282,103797.40400000001
287283,4793.138
287284,4072.0
287285,226237.614717719
287286,8815.486
287287,172356.43710478322
287288,157933.99539404854
287289,14322.88
287290,6.25
287291,22451.484
287292,3924.292
287293,23633.04
287294,356885.48128060444
287295,77064.63200000001
287296,1299.036
287297,40793.666
287298,5536.344
287299,176587.60747250452
287300,58.212
287301,20413.336
287302,7515.456
287303,2164.946
287304,35365.594
287305,8154.582
287306,165680.12897743017
287307,19836.620000000003
287308,11424.833999999999
287309,190385.3704600479
287310,57337.74399999999
287311,3996.292
287312,35624.994
287313,10680.926000000001
287314,267.16999999999996
287315,37.152
287316,5137.914
287317,40413.67
287318,56683.698
287319,6374.596
287320,4168.878
287321,42740.386
287322,2315.3599999999997
287323,13109.734
287324,1969.1979999999999
287325,411.84
287326,235498.80020508324
287327,4736.068
287328,15861.538
287329,1861.06
287330,4937.848
287331,7332.946000000001
287332,106507.276
287333,182201.42139286673
287334,27917.72
287335,16783.386
287336,28682.142
287337,5961.996
287338,154979.43547994277
287339,2775.088
287340,28116.091999999997
287341,159167.76266540607
287342,3886.8239999999996
287343,3594.4139999999998
287344,177855.2806486323
287345,202663.6009304303
287346,35.904
287347,8914.192
287348,179.52
287349,170041.7153701699
287350,37.134
287351,12254.84
287352,839.702
287353,60969.155999999995
287354,136.218
287355,55.79
287356,305005.83059901296
287357,182365.73286932905
287358,179264.7469888738
287359,1214.3200000000002
287360,281.31800000000004
287361,5830.336
287362,17932.612
287363,22792.358
287364,1692.574
287365,5691.452
287366,2086.8720000000003
287367,12195.362
287368,30258.944
287369,9282.596000000001
287370,199644.06527647114
287371,67475.178
287372,19426.666
287373,358469.37074837834
287374,6616.839999999999
287375,349.744
287376,2449.478
287377,2034.6
287378,2600.2799999999997
287379,55722.41333756792
287380,204.28199999999998
287381,365.37199999999996
287382,29218.728000000003
287383,41083.0
287384,17704.196
287385,18.625
287386,1503.0520000000001
287387,234734.6542998456
287388,229416.6135453206
287389,30929.791999999998
287390,154740.82570300877
287391,370061.30013732467
287392,2387.33
287393,198489.42208024624
287394,35142.2
287395,162916.474488669
287396,72.16
287397,9540.744
287398,203.52
287399,9050.736
287400,61.976
287401,15304.659999999998
287402,1401.666
287403,13744.823999999999
287404,175688.622830126
287405,21374.604
287406,1121.374
287407,16415.788
287408,3454.4739999999997
287409,16596.85
287410,181011.52164025692
287411,1395.09
287412,38175.856
287413,1748.334
287414,713.01
287415,508.75
287416,200183.80734436784
287417,9540.779999999999
287418,902.28
287419,6476.332
287420,1590.054
287421,5057.0
287422,54537.39599999999
287423,3613.136
287424,2344.346
287425,252.13400000000001
287426,707.558
287427,4374.628
287428,196697.71481596623
287429,8917.761999999999
287430,71.00800000000001
287431,44830.194
287432,19864.636
287433,22821.844
287434,19.166666666666668
287435,73.702
287436,190865.68283660655
287437,11749.654
287438,18334.188000000002
287439,11184.77
287440,5201.066000000001
287441,18363.120000000003
287442,197361.33203442057
287443,177117.47398998876
287444,25661.444
287445,215.95999999999998
287446,194008.9574622683
287447,40405.183999999994
287448,9918.151999999998
287449,15734.52
287450,5178.34
287451,45317.182
287452,166411.15993277964
287453,2048.844
287454,23550.282
287455,1119.738
287456,6371.628
287457,2416.134
287458,196935.04051481796
287459,153795.83267262447
287460,8763.498
287461,21378.648
287462,47704.29
287463,197815.0242263322
287464,66.99600000000001
287465,177.26600000000002
287466,21883.036
287467,22105.242
287468,35172.936
287469,18922.057999999997
287470,22929.906
287471,3521.614
287472,2372.782
287473,54.7
287474,190985.3333844968
287475,1476.3
287476,32831.39
287477,171193.757610171
287478,15255.685999999998
287479,196932.59147771128
287480,343017.8134768562
287481,709.074
287482,385.5
287483,2963.084
287484,5157.201999999999
287485,46737.62
287486,15467.117999999999
287487,55722.41333756792
287488,25219.95
287489,28793.235999999997
287490,35930.06
287491,162932.51869815265
287492,10468.768
287493,430.504
287494,2614.956
287495,337156.0911273656
287496,183618.84043326622
287497,152449.97345831466
287498,2286.392
287499,241.948
287500,3073.912
287501,21.833333333333332
287502,166.164
287503,167424.42057346713
287504,7482.918000000001
287505,3693.986
287506,2112.966
287507,4269.468
287508,14705.274
287509,195653.62424438342
287510,1150.982
287511,20502.485999999997
287512,421317.77935289685
287513,25382.88
287514,200610.4122420235
287515,687.9639999999999
287516,80.0
287517,85172.11000000002
287518,1207.414
287519,135.7575
287520,10321.832
287521,14740.723999999998
287522,12940.902
287523,184.222
287524,57794.736
287525,212674.67480651248
287526,7051.1179999999995
287527,13766.76
287528,202016.9190585
287529,179009.166
287530,350525.58522512537
287531,26954.442
287532,1398.718
287533,47.364
287534,2157.3959999999997
287535,39209.756
287536,25257.084
287537,12469.872
287538,9928.462
287539,190012.88196631012
287540,165249.96364367203
287541,8918.256
287542,184235.66483540344
287543,217813.05544179995
287544,7743.323999999999
287545,170724.07845732855
287546,106.22999999999999
287547,5790.804
287548,15.724
287549,51111.232
287550,8302.196
287551,2003.0
287552,166862.08151240167
287553,19964.698
287554,13810.135999999999
287555,3331.9119999999994
287556,4269.034000000001
287557,168272.55526792753
287558,173737.93800765788
287559,6584.238
287560,27.06
287561,5681.93
287562,6563.410000000001
287563,17536.084
287564,55722.41333756792
287565,586.658
287566,74252.778
287567,502.104
287568,5.25
287569,20388.257999999998
287570,217556.74853161848
287571,199988.536568933
287572,5568.294
287573,6264.978
287574,170016.10192235926
287575,20162.874
287576,201866.378128541
287577,181167.31634662833
287578,797.288
287579,197826.50059334104
287580,1.056
287581,181515.24993987108
287582,7155.138000000001
287583,28242.854
287584,15143.13
287585,51156.114
287586,3405.3840000000005
287587,496.5559999999999
287588,7349.156
287589,439.69399999999996
287590,4475.706
287591,13910.170000000002
287592,19061.28
287593,68286.978
287594,46961.734
287595,48.31
287596,11142.364
287597,73.92
287598,3505.54
287599,1830.268
287600,57.653999999999996
287601,4316.82
287602,403.996
287603,175785.133986758
287604,14617.77
287605,30.426
287606,7419.24
287607,204901.9925352
287608,69.935
287609,36928.128000000004
287610,443.52
287611,11383.044
287612,43538.752
287613,3540.982
287614,3209.0620000000004
287615,198203.99713940654
287616,29474.232
287617,184665.254764436
287618,39115.644
287619,6161.29
287620,17124.362
287621,162756.12908535142
287622,38867.86
287623,59882.56
287624,9497.403999999999
